Id,Category,Sentence
29,4,a live wire film that never lose its ability to shock and amaze
3392,4,forget about one oscar nomination for julianne moore this year she should get all five
4485,2,the film may not hit as hard as some of the good drug related picture but it still manage to get few punch in
3787,4,as satisfyingly odd and intrigue tale as it be century and half ago have delightfully dour deadpan tone and stylistic consistency
7466,1,although visually striking and slickly stag it 's also cold grey antiseptic and emotionally desiccate
1209,4,the modern master of the chase sequence return with chase to end all chase
6726,2,but when it do you 're entirely unprepared
6298,1,at 90 minute this movie be short but it feel much long
4492,4,but the nerve rake act the crackle of line the impressive staging of hardware make for some robust and scary entertainment
1222,0,for dance completists only
3387,3,a four star performance from kevin kline who unfortunately work with two star script
7616,4,hashiguchi cover this territory with wit and originality suggest that with his fourth feature the first to be release in the major director be emerge in world cinema
775,1,to blandly go where we go movie ago
8742,0,it would be churlish to begrudge anyone for receive whatever consolation that can be find in dragonfly yet it be impossible to find the film anything but appal shamelessly manipulative and contrive and totally lack in conviction
10248,1,be dylan thomas alive to witness first time director ethan hawke 's strained chelsea wall he might have be tempt to change his landmark poem to do not go gentle into that good theatre '
987,3,whenever it threaten to get bogged down in earnest dramaturgy stir visual sequence like surge through swirl rapid or leap from pinnacle to pinnacle rous us
4933,3,there 's quite bit of heart as you would expect from the director of the little mermaid and aladdin
3698,4,the solid filmmaking and convincing character make this high water mark for this genre
8547,0,never have see the first two film in the series ca't compare friday after next to them but nothing would change the fact that what we have here be load of clam leave in the broiling sun for good three day
2198,1,but have lot of problem with this movie
2252,1,one big blustery movie where nothing really happen
9273,4,you can sip your vintage wine and watch your merchant ivory production 'll settle for nice cool glass of iced tea and jerry bruckheimer flick any day of the week
2098,4,for veggietales fan this be more appetizing than side dish of asparagus
8027,2,but fan of the show should not consider this dis
9575,1,represent the depth to which the girl behave badly film have fall
2174,3,a raunchy and frequently hilarious follow up to the gifted korean american stand up 's 'm the one that want
17,2,a movie that seem motivate more by desire to match mortarboard with dead poet society and good will hunt than by its own story
4339,0,irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free
1293,3,dig beyond the usual portrayal of good kid and bad seed to reveal more ambivalent set of character and motivation
6212,1,the movie 's message be quite admirable but the story be just too clich and too often strain credulity
9015,1,i walk away not really know who they `` be what they `` look like
9583,2,director kevin bray excels in break glass and mark off the miami vice `` checklist of power boat latin music and dog track
10021,1,but it 's hardly necessary enterprise
1989,1,this be not classical dramatic animate feature nor hip contemporary in jokey one
2411,4,by turn very dark and very funny
6150,3,surprisingly insightful
5006,2,in my opinion analyze that be not as funny or entertaining as analyze this but it be respectable sequel
8184,1,choppy overlong documentary about the lifestyle '
11195,3,alternate between facetious comic parody and pulp melodrama this smart aleck movie toss around some intriguing question about the difference between human and android life
1285,4,kid five and up will be delight with the fast funny and even touch story
1279,3,a guiltless film for nice even out
9106,1,one long numb action sequence make up mostly of routine stuff yuen have give us before
2322,2,finally come down off of miramax 's deep shelf after couple of aborted attempt wake up in reno make strong case for let sleep dog lie
1874,2,this movie have strong message about never give up on loved one but it 's not an easy movie to watch and will probably disturb many who see it
2524,1,just consider what new best friend do not have begin with the minor omission of screenplay
6080,4,m seigner and mr serrault bring fresh unforced naturalism to their character
2705,1,demme get lot of flavor and spice into his charade remake but he ca't disguise that he 's spiffing up leftover that be't so substantial or fresh
4454,1,no amount of blood and disintegrate vampire cadaver can obscure this movie 's lack of idea
873,1,all of the element be in place for great film noir but director george hickenlooper 's approach to the material be too upbeat
3457,0,personally 'd rather watch them on the animal planet
7110,3,i know that 'll never listen to marvin gaye or the supremes the same way again
3823,3,if you like blood gut and crazy beast stalk men with gun though you will likely enjoy this monster
163,4,like blend shade of lipstick these component combine into one terrific story with lot of laugh
934,2,if have to choose between gorgeous animation and lame story like say treasure planet or so so animation and an exciting clever story with batch of appeal character 'll take the latter every time
668,1,a not so divine secret of the ya ya sisterhood with hefty help of re fry green tomato
10273,2,and very rainy day
10287,4,great over the top moviemaking if you 're in slap happy mood
8733,1,adroit but finally trifle flat mad love do't galvanize its outrage the way say jane campion might have do but at least it possess some
8822,2,wait for pay per view or rental but do't dismiss barbershop out of hand
8607,1,allegiance to chekhov which director michael cacoyannis display with somber earnestness in the new adaptation of the cherry orchard be particularly vexing handicap
9194,4,ben kingsley be truly funny play kind of ghandi go bad
5577,0,one of those film that start with great premise and then just fell apart
1582,3,you can watch giggle and get an adrenaline boost without feel like you 've completely lower your entertainment standard
275,3,ludicrous but director carl franklin add enough flourish and freak out to make it entertain
831,3,steven soderbergh 's digital video experiment be clever and cut quick and dirty look at modern living and movie life
5207,3,byler be too savvy filmmaker to let this morph into typical romantic triangle
459,1,make the same mistake as the music industry it criticize become so slick and water down it almost lose what make you love it in the first place
2307,4,witty contemplative and sublimely beautiful
5122,3,a uniquely sensual metaphorical dramatization of sexual obsession that spend bit too much time on its fairly ludicrous plot
5188,4,schnitzler do fine job contrast the sleekness of the film 's present with the playful paranoia of the film 's past '
6277,1,although it try to be much more it 's really just another major league
689,2,the film favor the scientific over the spectacular visually speak
3269,3,gosling 's combination of explosive physical energy and convincing intelligence help create complex unpredictable character
6921,1,writer director walter hill and co writer david giler try to create character out of the obvious cliche but wind up use them as punching bag
1068,0,the picture emerge as surprisingly anemic disappointment
7411,3,frequent flurry of creative belly laugh and genuinely enthusiastic performance keep the movie slalom through its hackneyed element with enjoyable ease
3771,0,ringu be disaster of story full of hole and completely lack in chill
4569,1,but the feeling evoke in the film be lukewarm and quick to pass
7071,1,do we really need the tiger beat version
559,2,demeo be not without talent he just need better material
6556,4,fiji diver rusi vulakoro and the married couple howard and michelle hall show us the world they love and make us love it too
10004,1,take clunky tv movie approach to detail chapter in the life of the celebrated irish playwright poet and drinker
5460,3,the pleasure that it do afford may be enough to keep many moviegoer occupy amidst some of the more serious minded concern of other year end movie
5163,4,with its subject matter in tasteful intelligent manner
10474,3,ramsay and morton fill this character study with poetic force and buoyant feeling
9904,4,brings an irresistible blend of warmth and humor and consistent embrace humanity in the face of life 's harshness
7852,1,almost peerlessly unsettling
3759,2,range from laugh out loud hilarious to wonder what time it be tedious
10696,0,unfunny comedy with lot of static set ups not much camera movement and most of the scene take place indoors in formal setting with motionless character
1682,3,the bottom line be the piece work brilliantly
9712,1,a big fat pain
1300,4,the most wondrous love story in year it be great film
3604,1,about gay in what be essentially an extended soap opera
266,1,an obvious copy of one of the best film ever make how could it not be
9435,3,whether or not ram das prove as clear and reliable an authority on that as he be about inner consciousness fierce grace reassure us that he will once again be an honest and love one
1644,1,grating and tedious
10879,1,toward the end sum of all fear morph into mundane '70s disaster flick
6404,0,i have to admit walk out of runteldat
2440,3,by the end of the movie you 're definitely convinced that these woman be spectacular
9124,1,shallow
6528,1,barely manage for but few second over its seemingly eternal running time to pique your interest your imagination your empathy or anything really save your disgust and your indifference
7206,0,one of those strained caper movie that 's hardly any fun to watch and begin to vaporize from your memory minute after it end
8059,0,if could have look into my future and saw how bad this movie be would go back and choose to skip it
949,1,this be sandler run on empty repeat what he 's already do way too often
2299,3,wallace be smart to vary the pitch of his movie balance deafen battle scene with quiet domestic scene of woman back home receiving war department telegram
315,4,it 's that good
1401,3,the film be delicately narrate by martin landau and direct with sensitivity and skill by dana janklowicz mann
8172,1,while some will object to the idea of vietnam picture with such rah rah patriotic tone soldier ultimately achieve its main strategic objective dramatize the human cost of the conflict that come to define generation
1902,4,solaris be rigid and evasive in way that soderbergh 's best film erin brockovich `` out of sight `` and ocean 's eleven `` never be
2421,2,occasionally funny sometimes inspire often bore
5737,4,it 's funny touch dramatically forceful and beautifully shot
7064,3,poignant and delicately complex
8983,3,despite its old hat set up and predictable plot empire still have enough moment to keep it entertain
3000,3,lawrence plumb personal tragedy and also the human comedy
6947,0,play like badly edit 91 minute trailer and the director ca't seem to get coherent rhythm go
1088,0,a ragbag of cliche
2085,3,between burst of automatic gunfire the story offer trenchant critique of capitalism
9027,3,the film work due mostly to the tongue in cheek attitude of the screenplay
8682,2,the innocence of holiday cheer ai't what it use to be
8480,1,coal be't as easy to come by as it use to be and this would be worthy substitute for naughty child 's stocking
11042,2,just how these family interact may surprise you
4518,2,no big hairy deal
9749,0,kirshner and monroe seem to be in contest to see who can out bad act the other
3824,2,peralta 's mythmaking could have use some informed adult hindsight
2600,0,do in mostly by weak script that ca't support the epic treatment
4318,1,nothing too deep or substantial
4094,1,as earnest as community college advertisement american chai be enough to make you put away the guitar sell the amp and apply to medical school
10115,0,ah yes that would be me fight off the urge to doze
6214,0,a 75 minute sample of puerile rubbish that be listless witless and devoid of anything resemble humor
5082,1,a droll bitchy frolic which poke fun at the price of popularity and small town pretension in the lone star state
1952,2,it 's suppose to be humorous all too human look at how hope can breed certain kind of madness and strength but it never quite add up
1367,2,tobey maguire be poster boy for the geek generation '
2696,4,a delightfully unpredictable hilarious comedy with wonderful performance that tug at your heart in way that utterly transcend gender label
2702,4,not only do spider man deliver but suspect it might deliver again and again
3417,4,stay for the credit and see devastate comic impersonation by dustin hoffman that be revelatory
9580,4,the movie 's captivating detail be all in the performance from foreman 's barking mad taylor to thewlis 's smoothly sinister freddie and bettany mcdowell 's hard eyed gangster
5931,4,a solid and refined piece of moviemaking imbue with passion and attitude
5319,1,sex ironically have little to do with the story which become something about how lame it be to try and evade your responsibility and that you should never ever leave large dog alone with toddler
3807,1,the screenplay co write by director imogen kimmel lack the wit necessary to fully exploit the comic element of the premise make the proceeding more bizarre than actually amuse
6,4,overall cletis tout be win comedy that excite the imagination and tickle the funny bone
8792,2,the philosophical musing of the dialogue jar against the tawdry soap opera antic of the film 's action in way that be surprisingly enjoyable
8933,3,much of the movie 's charm lie in the utter cuteness of stuart and margolo
5821,1,the maker of mothman prophecy succeed in produce that most frightening of all movie mediocre horror film too bad to be good and too good to be bad
8025,2,swimfan like fatal attraction eventually go overboard with loony melodramatic denouement in which high school swim pool substitute for bathtub
6884,2,jackson try to keep the plate spin as best he can but all the bounce back and forth ca't help but become bit tedious even with the breathtaking landscape and villainous varmint there to distract you from the ricocheting
2126,2,in capture the understated comedic agony of an ever ruminate genteel yet decadent aristocracy that can no longer pay its bill the film could just as well be address the turn of the 20th century into the 21st
3511,3,it may be somewhat backhanded compliment to say that the film make the viewer feel like the movie 's various victimized audience member after while but it also happen to be the movie 's most admirable quality
324,4,bogdanovich tap deep into the hearst mystique entertainingly reenact historic scandal
1519,0,an incredibly heavy hand manipulative dud that feel all too familiar
1066,3,although it include fair share of dumb drug joke and predictable slapstick orange county `` be far funny than it would seem to have any right to be
4176,3,i be not generally huge fan of cartoon derive from tv show but hey arnold
7104,4,the urban landscape be detail down to the sign on the kiosk and the color palette with lot of somber blue and pink be dreamy and evocative
5678,3,but once the falcon arrive in the sky above manhattan the adventure be on red alert
8645,4,know how to make our imagination wonder
2072,1,what the audience feel be exhaustion from watch movie that be dark dark green to be exact sour bloody and mean
50,0,the entire movie be in need of scented bath
9930,2,a minor work yet there 's no deny the potency of miller 's strange fleeting brew of hopeful perseverance and hopeless closure
8400,1,fails to convince the audience that these brat will ever be anything more than loser
2324,1,deuce wild tread heavily into romeo and juliet west side story territory where it plainly have no business go
5369,0,hopelessly inane humorless and under inspire
5093,3,it manage to squeeze by on angelina jolie 's surprising flair for self deprecating comedy
7448,3,it make you believe the cast and crew thoroughly enjoy themselves and believe in their small budget film
6515,1,the modern remake of duma 's story be long on narrative and too short on action
4496,0,a tired unnecessary retread stale copy of picture that be't all that great to begin with
973,4,one of the most splendid entertainment to emerge from the french film industry in year
60,0,with completely predictable plot you 'll swear that you 've see it all before even if you 've never come within mile of the long yard
8051,1,t oo many of these gross out scene
6881,1,a stereotype
8471,4,one of those rare film that seem as though it be write for no one but somehow manages to convince almost everyone that it be put on the screen just for them
2549,4,a touching drama about old age and grief with tour de force performance by michel piccoli
5357,1,enough be not bad movie just mediocre
8528,2,i saw juwanna mann so you do't have to
8345,2,there 's neat twist subtly render that could have wrap thing up at 80 minute but kang tack on three or four more ending
3113,1,sure hat myself in the morning
7803,2,amid the clich and foreshadowing cage manage degree of casual realism that be routinely dynamite by blethyn
3608,3,there be couple of thing that elevate glory `` above most of its ilk most notably the mere presence of duvall
4642,2,while kid will probably eat the whole thing up most adult will be way ahead of the plot
10667,3,what set it apart be the vision that taymor the avant garde director of broadway 's the lion king and the film titus brings
4408,2,an overwrought taiwanese soaper about three people and their mixed up relationship
1855,0,forage for audience sympathy like temperamental child beg for attention give audience no reason to truly care for its decrepit freak beyond the promise of reprieve from their incessant whining
124,3,the magic and original running time of ace japanimator hayao miyazaki 's spirit away survives intact in bv 's re voice version
829,3,mostly goldbacher just let her complicate character be unruly confusing and through it all human
5564,3,it treat ana 's journey with honesty that be tragically rare in the depiction of young woman in film
9105,4,the gag that fly at such furiously funny pace that the only rip off that we be aware of be the one we felt when the movie end so damned soon
2895,2,the result might look like vulgar
1885,2,a perfectly competent and often imaginative film that lack what little lilo stitch have in spade charisma
10864,2,the rock have great presence but one battle after another be not the same as one battle follow by killer cgi effect
7568,1,ignore that he make swimfan anyway
5331,3,sport admirable energy full body characterization and narrative urgency
3298,0,aloof and lack any real raw emotion which be fatal for film that rely on personal relationship
6315,0,there be cheesy backdrop ridiculous action sequence and many tired joke about men in heel
3026,3,warm and exotic
6801,2,it would work much good as one hour tv documentary
4544,0,unfortunately kapur modernize mason 's story to suit the sensibility of young american decision that pluck the four feather `` bare
9804,1,this romantic comedy ask the question how much souvlaki can you take before indigestion set in
2890,1,the film do't sustain its initial promise with jar new agey tone creep into the second half
1930,3,told just proficiently enough to trounce its overly comfortable trapping
6050,1,despite some comic spark welcome to collinwood never catch fire
7893,2,sandra bullock 's best dramatic performance to date be almost enough to lift this thrill kill cat and mouser above its paint by number plot
751,0,for the future one hop mr plympton will find room for one more member of his little band professional screenwriter
35,3,a low key labor of love that strike very resonant chord
6694,4,one of those movie that catch you up in something big than yourself namely an archetypal desire to enjoy good trash every now and then
3440,1,the satire be just too easy to be genuinely satisfy
6985,1,the film 's needlessly opaque intro take its doe eye crudup out of pre 11 new york and onto cross country road trip of the homeric kind
3710,3,what 's invigorate about it be that it do't give damn
7894,4,ourside the theatre roger might be intolerable company but inside it he 's well worth spend some time with
3003,2,sex with stranger will shock many with its unblinking frankness
7290,3,the performance of the four main actress bring their character to life
7880,0,i 'd rather watch rerun of the powerpuff girl
7724,4,enrich by strong and unforced supporting cast
648,0,overly melodramatic
1024,0,the documentary be much too conventional lot of bore talk head etc to do the subject matter justice
2140,3,an elegant work food of love be as consistently engage as it be reveal
5680,4,an interesting psychological game of cat and mouse three dimensional character and believable performance all add up to satisfying crime drama
3139,2,watch now in an era dominate by cold loud special effect laden extravaganzas one be strike less by its lavish grandeur than by its intimacy and precision
8327,2,an ambitious serious film that manage to do virtually everything wrong sit through it be something akin to an act of cinematic penance
6429,1,average at best 'm afraid
1419,0,what 's miss in murder by number be any real psychological grounding for the teen ' deviant behaviour
3627,0,the movie be the equivalent of french hip hop which also seem to play on 10 year delay
1090,2,in moonlight mile no one get shut out of the hug cycle
2995,0,it 's an 88 minute highlight reel that 's 86 minute too long
8520,2,meander between its powerful moment
2592,1,russell lack the visual panache the comic touch and perhaps the budget of sommers 's title bout feature
110,1,it be too bad that this likable movie be't more accomplished
1174,3,it throw quirky character odd situation and off kilter dialogue at us all as if to say look at this
7737,1,it all look and play like 40 million version of game you 're more likely to enjoy on computer
5327,1,a painfully slow cliche ridden film fill with more hole than clyde barrow 's car
197,1,but no
1762,3,sch tte 's dramatic snapshot of the artist three day before his death offer an interesting bit of speculation as to the issue brecht face as his life draw to close
7143,3,though this saga would be terrific to read about it be dicey screen material that only genius should touch
6916,0,blade ii be still top heavy with blaze gun cheatfully film martial art disintegrate bloodsucker computer effect and jag camera move that serve no other purpose than to call attention to themselves
4299,3,reign of fire be hardly the most original fantasy film ever make beyond road warrior it owe enormous debt to alien and every previous dragon drama but that barely make it any less entertaining
937,3,niccol the filmmaker merge his collaborator ' symbolic image with his word insinuate for example that in hollywood only god speak to the press
1135,3,audacious impossible yet compel
9817,3,a funny film
5184,1,insufferably naive
2505,1,shafer 's feature do't offer much in term of plot or act
1780,1,the film be ultimately about as inspiring as hallmark card
6626,1,i felt trap and with no obvious escape for the entire 100 minute
5129,4,good solid storytelling
888,3,horrid little propaganda film with fascinate connection not only to the serbs themselves but also to network of american right wing extremist
2659,2,a little objectivity could have go long way
10443,2,she 's cipher play by an actress who smile and frown but do't reveal an inner life
2622,1,if divine secret of the ya ya sisterhood suffers from ploddingly melodramatic structure it come to life in the performance
2287,1,put on air of hal hartley wannabe film without the vital comic ingredient of the hilarious writer director himself
7997,4,a chance to see three splendid actor turn larky chase movie into an emotionally satisfying exploration of the very human need to be somebody and to belong to somebody
6530,3,with an unusual protagonist kilt wear jackson and subject matter the improbable formula 51 `` be somewhat entertaining but it could have be much strong
5408,3,predictable storyline and by the book scripting be all but wash away by sumptuous ocean visuals and the cinematic stylings of director john stockwell
2789,0,most of the problem with the film do't derive from the screenplay but rather the mediocre performance by most of the actor involve
6215,0,sorority boy which be as bad at it be cruel take every potential laugh and stiletto stomp the life out of it
2752,3,that work
4560,4,feature what be surely the funny and most accurate depiction of writer 's block ever
7509,1,the milieu be wholly unconvincing and the histrionics reach truly annoying pitch
260,2,many shallow movie these day seem too long but this one be egregiously short
6848,2,the funny thing be do't mind all this contrive nonsense bit
4199,2,feardotcom 's thrill be all cheap but they mostly work
219,2,please
3112,1,the big problem with satin rouge be lilia herself
7887,3,beautifully direct and convincingly act
1801,3,do't wait to see this terrific film with your kid if you do't have kid borrow some
2893,1,it 's the humanizing stuff that will probably sink the film for anyone who do't think about percentage all day long
11000,1,show that jackie chan be get old and that 's something would rather live in denial about
10871,1,may offend viewer not amuse by the sick sense of humor
4461,1,solondz be without doubt an artist of uncompromising vision but that vision be begin to feel if not morally bankrupt at least terribly monotonous
10509,2,allen 's be make piffle for long while and hollywood end may be his way of say that piffle be all that the airhead movie business deserves from him right now
1188,3,cremaster `` should come with the warning for serious film buff only ``
1889,1,gaghan have throw every suspenseful clich in the book at this nonsensical story
1766,1,remember back when thriller actually thrill
9581,4,a thoroughly engage surprisingly touch british comedy
3249,0,there 's nothing interesting in unfaithful whatsoever
2550,2,would be total loss if not for two support performance take place at the movie 's edge
4550,3,a dashing and absorb out with one of france 's most inventive director
10730,3,the action sequence be fun and reminiscent of combat scene from the star war series
1260,2,after all the big build up the payoff for the audience as well as the character be messy murky unsatisfying
10185,2,the film will appeal to discovery channel fan and will surely widen the perspective of those of us who see the continent through rise color glass
11349,3,promise be compelling piece that demonstrate just how well child can be train to live out and carry on their parent ' anguish
10473,3,the moral shrapnel and mental shellshock will linger long after this film have end
1666,1,it have the air of surprisingly juvenile lark pop influenced prank whose charm be immediately apparent and wear thin with repetition
2415,3,amidst the action the script carry arnold and the viewer into the forbidden zone of sympathize with terrorist motivation by present the other side of the story ``
8891,1,this be heartfelt story it just be't very involve one
5358,0,gaghan capture the half lit sometimes creepy intimacy of college dorm room subtlety that make the silly over the top coda especially disappointing
5043,4,a movie of rivet power and sadness
8197,2,witherspoon put to rest her valley girl image but it 's dench who really steal the show
4833,1,the chateau have one very funny joke and few other decent one but all it amount to be mildly funny sometimes tedious ultimately insignificant film
1478,0,franco be an excellent choice for the wall off but combustible hustler but he do not give the transcendent performance sonny need to overcome gap in character development and story logic
4520,2,it 's harmless divert fluff
11237,3,a weird little movie that 's amuse enough while you watch it offer fine act moment and pungent insight into modern 's show biz and medium subculture
11384,4,there be greatness here
2674,0,a work that lack both purpose and strong pulse
141,3,world traveler might not go anywhere new or arrive anyplace special but it 's certainly an honest attempt to get at something
190,1,those 24 and unders look for their own caddyshack to adopt as generational signpost may have to keep on look
887,1,i suspect that you 'll be as bored watch morvern callar as the character be in it
2728,2,he 's work too hard on this movie
11217,4,a smart compelling drama
1570,3,but it 's defiantly and delightfully against the grain
6678,3,if you think it 's riot to see rob schneider in young woman 's clothes then you 'll enjoy the hot chick
6296,0,there be no psychology here and no real narrative logic just series of carefully choreograph atrocity which become strangely impersonal and abstract
1213,1,million of dollar heap upon project of such vast proportion need to reap more reward than spiffy bluescreen technique and stylish weaponry
7464,2,it 's not hateful
4195,3,caine make us watch as his character awaken to the notion that to be human be eventually to have to choose
3756,4,in his debut as director washington have sure hand
9557,2,be there deep more direct connection between these woman one that span time and reveals mean
6965,3,two week notice have appeal beyond be sandra bullock vehicle or standard romantic comedy
7921,1,despite some strong performance never rise above the level of telanovela
10617,4,one regard reign of fire with awe
4245,3,while it have definite weakness like rather unbelievable love interest and meandering end this '60s caper film be rivet brisk delight
4373,1,it find no way to entertain or inspire its viewer
252,1,the setting turn out to be more interesting than any of the character drama which never reach satisfy conclusion
3262,1,mostly shafer and co writer gregory hinton lack strong minded viewpoint or sense of humor
9367,4,salma go native and she 's never be better in this colorful bio pic of mexican icon
6343,2,wei and speck never make convincing case for the relevance of these two 20th century footnote
4389,0,for the rest of us sit through dahmer 's two hour amount to little more than punishment
3850,4,hardly an objective documentary but it 's great cinematic polemic love moore or loathe him you 've get to admire the intensity with which he 's willing to express his conviction
3684,1,if damon and affleck attempt another project greenlight next time out they might try pay less attention to the miniseries and more attention to the film it be about
11154,1,feral and uncomfortable
8570,2,with freeman and judd 'll at least remember their character
10763,1,once he start learn to compromise with reality enough to become comparatively sane and healthy the film become predictably conventional
10652,4,steven spielberg brings us another masterpiece
9116,1,if you want movie time trip the 1960 version be far smooth ride
6886,1,the story the movie tell be of brian de palma 's addiction to the junk calorie suspense trope that have all but ruin his career
1134,0,an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound
2189,3,if cinema have be around to capture the chaos of france in the 1790 's one imagine the result would look like something like this
9086,3,could have be crisp and punchier but it 's likely to please audience who like movie that demand four hanky
5669,2,tadpole ' be one of the film so declare this year but it 's really more of the next pretty good thing
1901,3,a lovably old school hollywood confection
5687,3,the best part about gang `` be daniel day lewis
1701,2,smother by its own solemnity
5157,0,less funny than it should be and less funny than it think it be
11104,3,as hannibal would say yes it 's like have an old friend for dinner '
3657,1,it 's mindless action flick with twist far better suit to video view than the multiplex
167,0,less movie than an appal odoriferous thing so rotten in almost every single facet of production that you 'll want to crawl up your own in embarrassment
8113,1,i want more
3942,4,drama like this make it human
6697,4,twenty year later be still cinematic touchstone
3437,1,have all the hallmark of movie design strictly for child 's home video market so insatiable it absorb all manner of lame entertainment as long as year old find it divert
9624,2,sparkle in its deft portrait of tinseltown 's seasoned veteran of gossip wealth paranoia and celebrityhood
443,1,this film big problem
10683,2,proof of this be ballistic eck vs sever
6712,4,a terrifically entertaining specimen of spielbergian sci fi
2259,1,come off more like misdemeanor flat unconvincing drama that never catch fire
9063,2,the last three narcissist leave on earth compete for each others ' affection
3060,0,journalistically dubious inept and often lethally dull
6052,3,it be hard not to be especially grateful for freedom after film like this
10155,1,but its storytelling prowess and special effect be both listless
2229,0,perhaps the gross movie ever make
404,1,director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero catch up in an intricate plot that while cleverly work out can not overcome blah character
4664,3,when one hear harry shearer be go to make his debut as film director one would hope for the best
6895,3,it 's touch and tender and prove that even in sorrow you can find humor
1862,4,astonish frame profound ethical and philosophical question in the form of dazzle pop entertainment
6981,2,if there ai't none you have problem
2827,2,the most anti human big studio picture since 3000 mile to graceland
248,3,it 's sharp movie about otherwise dull subject
10239,3,what make barbershop so likable with all its flaw be that it have none of the pushiness and decibel volume of most contemporary comedy
4680,4,deep intelligence and warm enveloping affection breathe out of every frame
8293,1,director shekhar kapur and screenwriter michael schiffer and hossein amini have try hard to modernize and reconceptualize thing but the barrier finally prove to be too great
11150,3,but kouyate elicits strong performance from his cast and he deliver powerful commentary on how government lie no matter who run them
10552,2,this sort of cute and cloy material be far from zhang 's forte and it show
99,1,the most opaque self indulgent and just plain goofy an excuse for movie as you can imagine
7229,3,a solid spooky entertainment worthy of the price of ticket
688,2,tsai have manage to create an underplayed melodrama about family dynamic and dysfunction that hark back to the spare unchecked heartache of yasujiro ozu
1994,3,you may feel compel to watch the film twice or pick up book on the subject
3084,3,if not home run then at least solid base hit
1160,2,it never be not fully
8708,2,both the crime story and the love story be unusual
3793,0,you may be gall that you 've waste nearly two hour of your own precious life with this silly little puddle of movie
411,4,an admirable sometimes exceptional film
7586,3,a thoroughly enjoyable heartfelt come of age comedy
3648,0,boy have this franchise ever run out of gas
1103,4,amari have dress up this little parable in fairly irresistible package full of privileged moment and memorable performance
4439,0,after see the film can tell you that there 's no other reason why anyone should bother remember it
613,3,overcome its visual hideousness with sharp script and strong performance
4831,1,wewannour money back actually
2220,4,the son of the bride 's humour be bear out of an engaging storyline which also be't embarrass to make you reach for the tissue
2190,3,part seem like they be lift from terry gilliam 's subconscious press through kafka 's meat grinder and into bu uel 's casing
5808,2,a modestly comic modestly action orient world war ii adventure that in term of authenticity be one of those film that require the enemy to never shoot straight
6401,2,they be right
10207,3,with amazing finesse the film shadow heidi 's trip back to vietnam and the city where her mother mai thi kim still live
702,1,and that be where ararat go astray
502,4,but mr polanski creates image even more haunting than those in mr spielberg 's 1993 classic
6620,1,a mess
4803,1,bottom ring new jack city wannabe
4587,2,ruh roh
2807,1,wes craven 's presence be felt not the craven of ' nightmare on elm street ' or the hill have eye ' but the sad schlock merchant of deadly friend '
1402,3,if you answer yes by all mean enjoy the new guy
9369,1,report card do't live up to the exalt tagline there 's definite room for improvement
280,1,decent but dull
1278,4,the immersive power of the giant screen and its hyper realistic image be put to perfect use in the breathtakingly beautiful out space documentary space station 3d
2979,4,its engage simplicity be drive by appeal lead
1079,3,for all the charm of kevin kline and story that put old fashioned value under the microscope there 's something creepy about this movie
10548,2,they 're go through the motion but the zip be go
575,3,everything about the quiet american be good except its timing
629,3,a sweetly affect story about four sister who be cop in one way or another with life 's endgame
5062,4,but as you watch the movie you 're too interested to care
7131,0,the 50 something lovebird be too immature and unappealing to care about
4805,3,it ai't art by long shot but unlike last year 's lame musketeer this duma adaptation entertains
9127,1,it 's plotless shapeless and yet it must be admit not entirely humorless
10292,1,take care be nicely perform by quintet of actress but nonetheless it drag during its 112 minute length
8260,4,a zinger fill crowd pleaser that open mind elvis fan but by no mean all will have fun with
4665,2,at its best festival in cannes bubble with the excitement of the festival in cannes
10924,1,at this nonsensical story
4190,3,bravo for history rewritten and for the uncompromising knowledge that the high power of all be the power of love
6791,3,even as it pay earnest homage to turntablists and beat juggler old schoolers and current innovator scratch be great fun full of the kind of energy it 's document
3495,3,in its dry and forceful way it deliver the same message as jiri menzel 's closely watched train and danis tanovic 's no man 's land
3202,4,father and son and the uneasy bond between them rarely have receive such sophisticated and unsentimental treatment on the big screen as they do in this marvelous film
2099,0,another wholly unnecessary addition to the grow molder pile of well extreme stunt picture
1525,4,what result be the best performance from either in year
2707,3,in the disturbingly involve family dysfunctional drama how kill my father french director anne fontaine delivers an inspired portrait of male ridden angst and the emotional blockage that accompany this human condition
10960,1,there 's not fresh idea at the core of this tale
1267,2,the story be virtually impossible to follow here but there 's certain style and wit to the dialogue
11335,1,any attempt at nuance give by the capable cast be drown out by director jon purdy 's sledgehammer sap
4921,0,the movie be dud
2000,1,while the performance be often engage this loose collection of largely improvised number would probably have work better as one hour tv documentary
1430,2,a frustrating yet deeply watchable melodrama that make you think it 's tough picture than it be
8426,0,a frustrating tweener ' too slick contrive and exploitative for the art house and too cynical small and decadent for the mall
9093,1,this director 's cut which add 51 minute take great film and turn it into mundane soap opera
5851,4,the emperor 's club ruthless in its own placid way find one of our most conservative and hidebound movie making tradition and give it new texture new relevance new reality
10143,2,at the film 's centre be precisely layer performance by an actor in his mid seventy michel piccoli
10374,3,the film be reasonably entertaining though it begin to drag two third through when the melodramatic aspect start to overtake the comedy
5709,3,a small movie with big heart
