Id,Category,Sentence
882,3,I like that.
883,0,Where is the film?
884,3,Hugh Grant's performance is so enthralling that it's sometimes hard to tell who the other actors in the movie are.
885,2,"With lines that seem to be long soliters - though their BOT is in conversation - Max is static, strong."
886,1,"Here, two actors do everything possible to create lovely and fun characters and suddenly find themselves conquered by a scenario that forces them to behave in a predictable way."
887,1,"I suspect that watching The Moral Code is a parable in all its forms, as are its characters."
888,3,"Creepy and small propaganda drama with fascinating connections not only with the Serbs themselves, but also with a network of American right-wing extremists."
889,3,Aside from an invigorating LRB- and a rather weighed-down RRB- everything else always looks elegant.
891,4,"My wife is an actress, so she has a history of dressing which makes her look out for comic effects."
892,4,A stylish thriller.
893,0,"A dimly lit, redundant concept that brings more than a smile of exploitation despite Ivai's vaunted empathy."
894,2,No doubt horrifying its legions of Python fans; 80 minutes of such vitriol are unlikely to be exhausting.
895,1,"The mood is good, there are no films."
897,1,Those who want to get rid of this misunderstanding.
898,3,Great scenes and a fascinating plot make this an incredibly gripping film.
899,3,"Austin Powers is for the most part utterly ridiculous, the first part making up for any glimpses that show up later."
900,4,"It's a cheery, viscous stroke of thought and story, a comic antagonism that ultimately interlays into a fragile and engrossing comical creative movie."
901,2,Discover Ouzo!
902,2,Not a bad choice considering... the air conditioning in the theater works well.
903,3,"In a Oscar-winning turn attitude to contemporary teen films, Walt Missouri's film slugs out any demographically appropriate comedy booty."
904,3,Mildly humorous and moving.
905,1,We do feel like the franchise is coming to an end.
906,2,Not as bad as you might think!
907,1,"Reimers cannot believe in laughter, and he does not earn the respect of all of the genre's undead fans, who deserve more from the vampire techniques than some sophisticated special effects."
908,1,"No kitten goes without dispassionate treatment of a young gangster called ""wild."""
909,4,A touching and important film.
910,2,Tsai Mingliang's ghosts are acutely aware of their demise.
911,2,Chickens for children.
912,1,"These last-minute skeptics can shake every insider, both internal and external."
913,3,All three women are outstanding.
914,3,Little more than a gemstone.
916,4,The pleasure of lip-reading is like an entire series of perfect black skin coalescing into a string.
917,3,The Spaniard Jean Renaud offends with a mixture of humour and basic tenderness to give the comic trick its heart.
918,3,"But Russian lube was always part of Wild's whim, helping ""Be honest"" overcome Parker's weakness and creative interventions..."
919,1,"Almost immediately, you can tell that there are no reasons for Collingwood to be joking."
920,0,"The movie trailer also looked like shit, so shit is something I was expecting."
921,4,It's a very balanced movie - every member of an ensemble has something interesting - it doesn't even allude to artifice.
922,2,"Ultimately, clarinetism matters both in breaking ciphers and in film."
923,1,"Radford's memoir is masterly film material: rosy, courageous and lyrical at best, but Sheridan was content to have there be lush romance in it banker-about-market."
924,4,Features of one of the most spectacular series of love novels ever made in the cinema.
925,2,"It's really too brutal - a crime movie, like a chick flip."
926,2,To stage a fascinating exploration of the relationship between ffer mothers and their children or a disturbing story about sociopaths and self-esteem.
927,0,"After this, it becomes a long and tedious exercise, like playing a class in college history."
928,3,The movie presents visually and potentially honest revelations about the people and machines behind the shade of our planet's curtains.
929,4,It's a great spectacle and a reminder of Dickens's greatness.
930,3,Perhaps he was reading an audience's minds.
931,2,He is so riddled with unanswered questions that he requires a gigantic lever of faith just to see to how he manifests himself.
932,0,"They are perverse and reckless, and, because it happens five or six times, it may seem to be oversimplistic."
933,2,"Richie may not have any other ideas in his head, but he knows how to pose for Madonna."
934,2,"If I were forced to choose between some overhead animation and a bad story, for example about Treasure Planet, or animation that is exciting, clever history with many attractive characters, I always would choose the latter."
935,4,"The film may motivate many to opera - a genre both visual and spiritual, astonishingly vulgar and sublime - and as emotionally great as life."
936,3,"If the film's view of sport as a religion is followed by a slightly rigid sense, it permeates the home and the community as much in every season and no new season."
937,3,"Nichol is a film director who combines symbolic imagery with words, suggesting, for example, that in Hollywood only God speaks to the press"
938,3,How good this film might be depends on those who think the shocking conclusion is too salacious or wrong.
939,3,"Some people walk to the beat of the drum, and if you've ever wondered, in this documentary, what kind of home they live in, we will consider five alternative residential options."
940,4,"At best, this is a grand vision for a great man, an artist who has been granted mythical status in contemporary culture."
941,3,"When the film mixes corn with Cosa Nostra, it gets a good response."
942,2,You've got enough finely honed acting playing to compensate for the film's failures.
943,0,"And a nude version of Benigni's persona remains here, here a more irritating, if less spiteful, version of Sandlerian's irresponsible manchild, delivered with the voice of the Road Trip star."
944,1,The sweetest thing leaves a terrible sour taste.
945,1,This story... is very interesting.
946,2,I don't care that there's no story behind Antonio Bastian and Lucy Liu's standoff.
947,0,It's exhausting and clogged.
948,0,"Nor does the outcome of the Globe match Lt. Juproductive <unk> is an even trickier person than ""the guy in the dress"" and a personalized cover for all involved would have it."
949,1,"That's Sandler, running from scratch, reiterating what he's done, too often."
950,4,"The story's scale and pejorative charm is breathtaking, and Mr. Day-Lewis roars with some dazzling force."
951,3,"White Oleander may leave you drifting in the dark, but that doesn't mean you don't liking watching it."
952,3,"Mr Deeds is a suitably summer-y type of escapism, not requiring much contemplation."
953,3,"It's often a very funny comedy, although not to everyone's taste, but it changes significantly the story of a Nationwide movie franchise of sarcasm reduced to an utterly groundless level."
954,1,Not so much a farce as a sour taste.
955,2,"The extraordinary adventure, deprived of the wider vision that some Trek films had... is moving toward sharing with a larger audience. """
956,4,"An example of quiet, confident madness that tells a sweet, charming story of intergalactic friendship."
957,1,John Carpenter's stylish photo has been replaced by a Blair Witch pocket video camera.
958,4,The most compelling performance of the year adds a significant depth to this shocking trial of anti-Semitism and neo-fascism.
959,0,"Nothing in the film, except perhaps Elizabeth Hurley's grooms, is said."
960,1,<unk>'s tiring offering that somehow led to an Oscar nomination.
961,0,"The track is oddly flat, littered with half-baked cliffs and slow board running."
963,0,"Unusual special effects, the obligatory oops and loose, so-called five-minute, pop through the open air are smashing back what is left of Puy-Barber's whiny, precious charm."
964,3,Has rare ability to stop and blast the heart with one beating.
965,4,"Vibrating, amusing and exciting."
966,1,Windtalker's main problem is that it mostly focuses on the wrong character.
967,3,And more entertainment.
968,1,Different urban comedy is clearly not Zhang's forte; his directorial touch is not so light and magical as to evoke such whims.
969,3,It has a strong emotional impact.
970,4,"It's a great place to visit, it's a laughter lab."
971,0,"The whole film does 角singly - as if the director was trying to fool the viewer into thinking everything is ugly simply because the movie is ugly to watch, not just Hollywood alities."
972,0,- Espionage with Antonio Bellas and Lucy Lew never overlap.
973,4,One of the most promising French film campaigns in years.
974,2,"Sometimes thrilling, sometimes condescending, but never reduced to pure fantasy."
975,1,"It's like Rocky and the Bull in ""Speed,"" but it failed to give a clearer sense of purpose or address the keen undertones of his words."
976,4,"It stands apart in its genre from others in that it does not rely on blunt gags, anatomy humour, or the characters ""arguments. Instead, it relies mainly on character to tell its story."
977,2,"Authure - and occasionally witty, humorous, snappy and informative, but otherwise as gentle as a snowball or a slope."
978,3,"... In Life, there is enough originality to really get him away from the bundle of pared up romantic comedies that so often find themselves on world screen."
979,4,"2002 has spawned more different stories about generations to come than seems possible, but the Take Care of My Cat Fels is one of them."
980,4,"The mood, the scale of the scourge."
981,1,I am not entirely sure what this movie means.
982,1,It was there.
983,1,"It may look like the madness of the Buxton Babel story, but its surprisingly witty script strengthens it even more in The Days of Ford Fairlane."
984,0,"Diezette may have found this fix peculiar, but two things drag him toward mediocrity - director Clair Peplo's lack of understanding of the role of Mariveau and Myra Sorvino's limitations as a classical actress."
985,1,How can such cold movies claim to represent warmth and anguish?
986,3,And it is.
987,3,"When we get bogged down in serious drama, we are threatened with angst in the right direction - the noisy visual sequence of the throw and jump from one threshold to the next."
988,3,It's a children's film in the very literal sense.
989,2,"An unsnapped film audience is more powerful than a silent and deeply moving one, which is powerful in itself."
990,2,Arnie is making things up.
991,2,The divisions between Conservative and Democratic parties are ebbing from time to time.
992,3,This points the way for the adventurous Indian film-makers to cross over into non-ethnic markets.
993,0,Hands down.
994,2,"In both shorthand വand writing, it does not achieve the kind of dramatic unity that awaits you."
995,4,"Effective in every sense, Waitrose is a great artistic debut for Tchaikovsky."
996,2,"It's eyebrows - and, with enormous fanfare, compared to the two hour version released here in 1990."
997,2,"This is a dark, dry thriller, with a farewell shot that comes crashing to a halt."
998,1,A technical triumph and an extraordinary victory.
999,0,"Haneke's screenplay - LRB, based on the novel by Elita de Falinek - is superficial, unmotivated, psychologically inconclusive, with an unconvincing ending."
1000,1,"Though it's great to watch, the review process is prone to taking a little risk on your own."
1001,3,"This production is an endlessly entertaining story, a film about human darkness but with a light (but uncomfortable) touch."
1002,0,"A brutal, simple, brutal story of drugs, death, and defeatist indifference in the streets of major cities."
1003,0,You will be well deserving of playing them in a different film.
1004,3,The final days of the democratic Weimar Republic in Germany are a compelling allegory.
1006,3,"It is not as fresh or interesting as its predecessor, but it still has enough high school values not to be a waste of time."
1007,0,It's just really bad.
1008,4,"3D views from orbit from the space station, suspended like vast gull-shaped windbeaches over the vast blue planet, seem like breath-taking visuals."
1009,0,"The sci-fi comedy, starring Eddie Murphy, who plays the two characters, is developing futuristic sets."
1010,0,Every scene immediately gravitates and slides to the ground.
1011,4,"This is a fascinating film, unique in its tour de force nature."
1012,2,Chalk up the sense of humor and the tormented eyes that have turned Miike into a cult hero.
1013,2,Siburs swim like butterflies and spinning crocodiles sting like bees.
1014,1,The filmmakers continue to impose jokes at the expense of the character until life breaks down.
1015,1,"The script is very rewritten with a lot of dialogue, and almost all of it is for children."
1016,2,"Whether our action-and-corn-obsessed culture will help justify this entertaining and intelligent pathos drama is, sadly, not much of a mystery."
1017,2,"Kuris sees no reason why, out of all the romantic lives of this period, Apple and Mousse deserve special mention."
1018,0,A film in which two not-so-attractive characters have embarked ბ a novel; the end of which is just around the corner.
1019,1,It is a light and engaging comedy that shimmering away most of its accumulated impressions but unflattering the decisive third act.
1020,2,It's something very close to the naiveté of the thriller / horror genre.
1021,1,Modern characters are not nearly as alive as 19th-century characters.
1022,1,"In short, such foolishness is a matter of taste."
1023,3,"Clint Eastwood's ""Bloody Work"" is a lot like a well-made PB & J sandwich: familiar, not everyone not giving much surprises, but rather tasty nonetheless."
1024,0,"The documentary is all too familiar - lots of boring conversations, etc - to justify the plot."
1025,2,"As Lee is the artistic director of the theater, the film is more worshipped than your approach to E!"
1026,4,A stage-managed comedy using Grant's own acidity to prevent his insanity heading into his own baths.
1027,2,Nair does not use the -LRB-monsoon wedding -RRB-to plug the cultural loss.
1028,0,"The characters are so thin and strained, that the least-loved James Bond film seems as capture and deft as Suspicious."
1029,2,"The film has genius virtues and, despite the lot of talent involved, seems to have been accomplished by numbers."
1030,3,Just funny and heartwarming...
1031,2,Hey Arnold!
1032,0,"The incredibly ugly film needing to be seen, listened approximately to and thought about is perhaps the most ridiculous example of why the TV revolution betrayed all comical designs in cinema."
1033,2,"Brainy, artistic and mutated, is almost suffocating."
1034,1,What began brightly has bogged down in a heap of minutes at 140.
1035,3,Frank Capra played this particular story straight.
1036,1,Long-term extrusion of the psychopathic pulp.
1037,1,It's such a mechanical invention that it doesn't matter why someone might take the time to look.
1038,3,Fans of contemporary Hong Kong action-movies finally have the worthy successor to A Better Tomorrow and The Killer they have been anxiously waiting for.
1039,1,"... familiar and predictable, and the 4th / 5th of it could well come from a Xerox car, rather than 방LRB-writer-director-RRB. franc of the accepted model."
1040,3,"In Fincher's own film, for all its camera sense and solid service, it is a thriller."
1042,1,"If you don't want to see a blurred outline of what's going on with the young TV actors (LRAs), Jack Lisey did what he did?! works?!? RRB- 客, or some interesting storytelling device might be worth checking out for signs of; but nothing very compelling about this movie is missing."
1043,3,"As banal as the word is -- and at times ""All My Loved Ones"" doesn't just flip with kitsch -- it gets attention."
1044,4,"While there remains an ostensibly clinical inability, this sad, at times terrifying, but often terrifying film ranks among Weismann's hottest."
1045,2,"Very well done, but not too stressful."
1046,2,"The truly funny 15 minutes कstretched beyond its scope, filling an almost full-length film."
1047,1,"A goodly ensembles comedy, struggling to make the most of infant casting, but never quite succeeding."
1048,3,"It is a fierce, high-budget picture of the reunification of Berlin's anarchists, who could be arrested 15 years after the crime."
1049,1,Naive fans may be disappointed.
1050,0,"Imagine - the ambivalence if possible - a Pasolini movie without passion or politics, or switchgear without beauty or humorless humour, and you get a view of the bleak, dumb experience of trading O Fantazma."
1051,1,"In city the feeling is kind of high, but each of these people stands out, everyone else stands out in the background and for me it just seems that it's made up and artificial."
1052,1,If Greengrass had paid less for sand and much more for clay.
1053,2,Everything else varies from miserliness to horror.
1054,1,"A football remake of the movie ""The Long Yards."""
1055,3,Yes.
1056,1,Any mountain pile will suit the set.
1057,1,I don't think so.
1058,1,"And even though Jones and Snipes thump, the film will still be mired in rhetoric and spoof."
1059,2,"Unfortunately, Wu's conspiratorial, sterilized characters and supernatural instincts as a director undermine the movie's moral backbone."
1060,3,"Deliberately and brilliantly, Far From Haven is too subtlety, too neatly and new on pin-up style, too obvious a place to rest to fight back."
1061,0,"Segal's film ended many years ago, and it is just evidence of that."
1062,1,"Although sensitive to setbacks, it is often rewritten, with copious adherence, a beam of dialogue and a touch of nostalgia, for the past and for untravelled paths."
1063,2,Kitchen and Stuart with Cell Phoenix.
1065,1,"A little less extreme than in the past, with longer sequences and fewer pledges that would've avoided tiredness."
1066,3,"And although it has plenty of jokes about drugs and predictable banter, Orange County is far funnier than it sounds."
1067,3,"It... is worth the extra effort to see an artist, still struggling to grow in the ninth decade, changing while remaining true to his principles with his film, the very subject of which has rather overstated, about the ADF's pernicious ways of doing so."
1068,0,The picture is surprisingly anemic.
1069,0,"Though the sequel has all the exterior elements of the original, the lovable fragmentation of the first movie has disappeared and has been replaced by the comedy craziness of discreet, lackluster kitsch."
1070,4,"Everyone feels safe in Lovely and Amazing, an edgy and entertaining film about displaced mothers and daughters and their relationships."
1072,1,Schaefer's determination to disrupt the farcical proceedings... upended the prospects of a romantic evening.
1073,3,They can work as a Catch-22 for adults and teens who grew up on touchline shows or Scobie Doo retrospectives.
1074,3,The sharp edges and deep smell of melancholy go through that actress's comedy lifestyle Britney Spears.
1075,2,Cai too often ploughs the same furrow.
1076,1,The fury of this reactionary thriller can only be matched by the aggressiveness of its premier drama.
1077,0,Terrible cold.
1078,2,"Documentary films that feature noble dogs and a triumphant human spirit are easy to argue about, but they are the basis of the Westbrook and Dalrymple films."
1079,3,"For all the charm of Kevin Kline and the story that puts old-fashioned values under the microscope, there's something creeping about this film."
1080,1,All the small moments and flashpoints do not add up to anything more than trivial surveillance of human condition.
1081,3,"I am sure mainstream audiences will be uneasy, but at least for those who achment at least minimally to Webb and Clarissa Dapkunaite, The Hours presents two vivid howls."
1082,2,"<unk>, the No."
1083,3,"Dare, fit, passive and sliding, Biggie and Tupac are saboteurs involved in their daring march."
1084,1,"A bundle of old, harmless fluff that drifts 360 minutes before the deepest part of the cabins are being towed away. The growing number of cabins is untroubled but memorable."
1085,4,"A film that loved at first glance, and that loves the story even more."
1086,0,"Alas, getting there is not even half the percentage."
1087,3,... enthusiasts who position themselves as intellectually receptive to the feeling of fierce competition promote a pleasant narrative of student football games.
1088,0,A vicious cat basket.
1089,0,"This is a zombie film in every sense of the word - senseless, lifeless, wayward, loud, painful, piercing."
1090,2,"On Moonlight Mile, no one will be squeezed out of their embrace."
1091,1,"It didn't affect the Kurds in any way, but it made me sick."
1092,2,Best described as I Know What You Did last winter.
1093,3,What a well-orchestrated epitaph of a subculture.
1094,4,"No reason to think <unk> will lose to ""The Killer"""
1095,2,Too many improvisations and rose spells temper what could have been a spectacular movie.
1096,3,"Small, if not eternally, Like Mike locks in some stirring themes while providing kids with healthy fantasies."
1097,1,"Richey's video is easier to swallow than Mueller's polemical allegory, but it's self-destructive."
1098,4,"The result is a powerful, naturally dramatic, low-budget film."
1099,4,Strings in the Shadow of Motown is the best documentary that makes yesterday's loser feel like a new future.
1100,4,Watching these eccentrics is both frightening and heartening.
1102,3,Daughter from Da Nang is a bit more stuck on her stories and tells a deeper story
1103,4,<unk> has compiled this little piece from a pretty irresistible pack full of highlights and memorable performances.
1104,4,Treat your senses and wreck this wedding!
1105,1,"The action occurs in 1986 in Harlem, which does not really resemble any New York."
1106,3,"Diaz, Applegate, Blair, and Posey are all the right, deliciously plump characters to love, and they strip regularly enough to keep men on edge, if not amazed."
1107,1,"Hollywood's ""End of the World"" humble date is just not funny."
1108,1,Let him chase his most die-hard fans.
1109,1,"All the sensuality, all the sexual eroticism of a good vampire story has gone, sorry for being cunning, sucking and replaced by vulgarity."
1110,4,"Pacino is the best in the world, and Keillor is amazing."
1111,4,"confident, richly played, emotionally devastating piece and the first big film of 2002"
1112,2,"Like the TV series, the film is funny, clever, imaginative, and, most important, lively."
1113,3,Most of the things that made the artists in black especially fun are alive today.
1114,3,"When all is said and done, she loves them to bits - and I think she would love you."
1115,4,"Full of liberal, gloomy humour, magnificent photography and a stable of well-crafted plays, ""There's Nothing Like It"" is a mesmerizing tale."
1116,4,"This is a kind of movie that, apart from Robert E. Lee, Spike Lee, the Coen brothers, and a few others, our audience doesn't film a lot."
1117,4,Moore provides invaluable help by sparking debate and encouraging reflection.
1118,2,"A perfectly light film, perfectly innocuous, easy to forget."
1119,0,"Instead of a weighted movie explaining the history of ""X,"" we get a cinematic postcard superficial and unrealized."
1120,1,"Tosemian prophecies, which are largely boring, seem to exist only for their climax."
1121,3,"Superhuman movies are funny, sexy and fun."
1122,1,The movie can weigh no more than a glass of flat champagne.
1123,4,"A powerful, moving and moving study of one man's dying decline."
1125,3,Rather an entertaining sequel to the 1994 family hit that may be breaking the confidence of the grown-ups.
1127,2,The behind-the-scenes disputes about this are nothing new.
1129,1,"Careful, then, what happened?"
1130,2,"If viewed as a comedy, romance, fairy tale or drama, nothing succeeds."
1131,3,"While Nijinski's words move on to more frequently, the film shows a seductive tenderness and populism that make it accessible to the suspenseful player."
1132,0,"We don't blame Kung Fu for the shoot-downs, because that's just how it should be: horrible, murderous, an unspeakably bad movie."
1133,4,It's been one of the most exciting action films in China in recent memory.
1134,0,The exercise of cynicism is almost as distasteful as muted digital photography and dim sound.
1135,3,Brave is impossible but convincing...
1136,0,The rest of the cast are panicking and soap-opera-style dialogue as they are added to one another by derers reading lines from The Teleprompter.
1137,1,"... Liege is in an impossible position, for his hero's deception ultimately benefits him and the stability of the whole scenario."
1138,2,"A few piercing stuntings were brief highlights of the film, but the hissing terrorist subplot cannot hold up for the 100 MINUTES is uninterrupted, and the violent boredom of the main characters only fuels a climate of pure good fun."
1139,3,It also tests the integrity and vision of the group.
1140,0,"Big Little Lies is just House One, lifted to a new, self-destroying level."
1141,1,An illness-laden film that turns an unlikely mountain from the drawing board of a missing motorcycle.
1142,2,Bang!
1143,2,It's an announcement from a movie that could turn out to be the name of Lud and Ludicrous.
1144,2,But Death of Glamour continues to shoot to its bitter end.
1145,0,"... in white, unkempt calamities."
1146,2,"It is probably the most miserable casualty of all since ""the city of Android."""
1147,0,"""All the Queen's Men"" is a war movie that collapses on so many levels that the viewer has to take some notice."
1148,1,Alarming.
1149,2,"The script seemed to explore the obvious voyeurism of ""Hyperspace,"" but then backtracked, insulting producers who saw it as the elusive child of spies."
1150,3,There is among John K. Walsh's Pioneering Dream a clear and highly desirable feeling that clever people are making movies that they may actually want itating to watch.
1151,1,"During the encounter, an audience member laughed, which was a bad sign when they supposedly suffered a collective heart attack."
1152,2,"The ""strange"" Goths are in freefall!"
1153,3,"Thanks to the richness of ""Chatto,"" narrative discipline and long improvisation, virtually every relationship and personality in the film stares."
1154,1,"There's no consolation, no entertainment value; it's just an brutal lesson we can learn from starting filmmaking."
1155,0,"Enough to say except ""the film forgot."""
1156,1,"No, I don't know why Steven Segal is considered a star, or why he keeps appearing in action movies, but still can't earn or earn anything at all."
1157,1,I was not laughing.
1158,3,The scenario is smart and dark - spooky for little favorites.
1159,0,But how can you take the money for this?
1160,2,"And never, ever, fully."
1161,1,"It's not quite as sharp as the original... Despite some visual advantages, in ""Blade II"" it just is not."
1162,0,Predictably soulless techno-trip.
1163,1,It's very sad that so many people devote so much time and energy into this turkey.
1164,1,The Tea's structure and pacifist character remain very different.
1165,4,"Everyone will see the film through the prism of their own beliefs and biases, 柯gall gets the sense that peace is possible."
1166,3,The author's ear for how fear and mockery are telegraphed from the best of exchanges lends the film a western core strength.
1167,4,A return to pure Disney magic culture and affordable family tickets.
1168,3,"Though the film, written and directed by Bart Farrell, ends up being a simplistic tale of the fractured relationships between parents and children, it has had one particular quality in it, and a soulful weightiness about the anchor performance of Krudup."
1169,0,"""The Bremen Musicians"" will make you forget about theater."
1170,2,Has anyone seen this before?
1171,3,A deeply felt and vividly detailed account of newly-arrived people in an unusual new world.
1172,1,"I think it was Plateau who said, ""I think that's why I know better than to run out there to the theatre."""
1173,2,"If horses could fly, that would certainly be the case."
1174,3,"He is littering fairly strange characters, strange situations, and a dialogue far removed from the canonical one with us, as though to say, ""See this!"
1176,2,"Magnolia's Trailer: Too long, too complicated, too self-confident, too frugal, almost empty."
1177,1,"A fluffy, brash neo-noir lurking behind outlandish movie references."
1178,1,"""Blue Crush"" has all the accoutrements of adventurous drafts, but is more like the breezy ""Pretty Woman,"" which places a focus on self-respecting schmaltz and big wave surfing that makes the movie's title sound principled."
1179,0,But the second half of the movie really goes down.
1180,1,"A disappointing but quite detectives ""novel, not comparable to the involving the previous collaboration between the actress and the screenwriter - Miss Conchica."
1181,3,"You live in the mood, not savour the story."
1182,3,Amy and Matthew have a bit of a phony relationship but the movie works on ashtrays.
1183,3,The Cockettes - RRB - is a window into a sub-culture whose hell is seeking to express itself as a journalist.
1184,2,"With lower talents, High Crimes would be entertaining but forgotten."
1185,3,"Like Tarantino's film, it is richly detailed, evocative, and surprisingly captivating."
1186,4,Haun and Sar砂 develop an acting bond that makes The Banger Sisters a fascinating study of characters with funny characters who don't have to be bothered.
1187,3,A great documentary can be distinguished from a mediocre one by its ability to make a story interesting to those who are not part of its purported target audience.
1188,3,"Third, ""must be accompanied by a warning:"" Only for serious filmmakers! """
1189,3,"The Granger Movie Movie Journale ating Number is 1-10 and The Powerpuff Girls - fast, deft, funny and even tactful - is aimed specifically at an auditorium of younger children."
1190,1,"With minimal imagination, you might as well put everything in a bath."
1191,4,"This mesmerizing vision of Israel is as organic as the recent stories from Gaza and, because of its magnified drama, twice as powerful."
1193,1,Teens can receive a suspended sentence.
1194,2,Because - hell!
1195,3,It's a jovial thriller that lacks real inspiration.
1196,4,This is an fun adventure film for children - LRB - of all ages - who love adventure.
1198,2,"Nonetheless, I had heard since the Good Old Men that film is so firmly linked to one single demographic and another."
1199,2,"Viewers who refuse to accept that they do not like this are more likely to call the film ""provocative"" to their fellow citizens."
1201,1,This movie that to search the Second World War to one man's find an old flame.
1202,1,"Thoughtless, reckless appeasement."
1203,1,"Julie Davis is the protagonist of Lee Gifford's filmography, sadly proving once more that ego does not always go hand in hand with talent."
1205,1,"""Rumors"" is a tangled drama about coming to terms with death that feels impersonal, almost brilliant."
1206,4,"It's a work of extraordinary journalism, but it's also a work of deft and delicate poetic oppression."
1207,1,I felt this film until it shifted too far into the Exxon zone and left me at the station on my way back to realism.
1209,4,The modern master chase returns to end all ploy
1210,4,"The artistic direction is often exactly expressive and the main characters of the Oscar-winning animal are brought to life on the screen by the help of a witty changing room, suggesting that the premiere of the DVD, with subtitles and the original Italian soundtrack, will go well."
1211,3,"With bad people making movies about their lives, severe narcissism is a given, but what world do we live in if there was so much imagination and nerve inside Argento's Hollywood extraterrestrial underlings."
1212,4,It's a perfect horror.
1213,1,Millions of dollars spent on a project of this magnitude should do more good than a dazzling combination of technology and style.
1214,3,"The star / producer Salma Hasidek and the director Julie Taymor have brought to Frida a unique visual style, inherited from paintings by the titular heroes, while also creating their own masterpiece."
1215,2,"The prevailing feeling is something of nostalgia. """
1216,2,"I believe Phelps had the best of intentions, but he just had a little time to get it right."
1217,1,"The comedy ""Death of Smuglyankie"" is an absurd curiosity: a movie without a spectator."
1218,3,"... Despite the heat of emotion all the way to the finish, the film shows a good race, where you stay on the edge of your seat for a long time."
1219,0,"The jokes vary, steroids are all over the place, and the cast ranges from bad to happy."
1220,2,"In plausible places, the film squeezes together the interfering soapy powder, pummels the fish, takes out the gagging tape, and the dialogue is torn to pieces."
1221,1,A noble failure.
1222,0,Only for dancers.
1223,1,"At least this is a western ear, in Lin Chung's voice, which is a bit off-kilter, even annoying - making it impossibly difficult to buy an embryo for a complicated love triangle that involves three central characters."
1224,1,There's something missing in the hopelessness... of another routine Hollywood horror in which the exuberance of the preposterous kick-off makes the absurdity of the opening unvisible.
1225,3,"This film is high on standard impossible stunts zie... There remain many scenes, however, that are subtle and tough enough to fit in any modern action movie."
1226,2,Something about a marching band that told me where I lived.
1227,1,"The ""Ah-Zero"" action hero's days may be coming to an end."
1228,2,"Five minutes of fun - Livorno Cho - RRB - on the colonies ""loss tolerance Germain, the 檬in-person gay announcements, what men would do if they had periods, and the perils of some patently explicit sexual practices."
1229,3,A sharp satire on despair and cinematic deception.
1230,3,A film where laughter and self-exploitation merge with the jovial soft-core porn 'Em impotence'.
1231,1,"Nothing very special, and nothing explicit to the final act."
1232,2,"A somewhat disappointing, slow story."
1233,3,Beresford lacks humour or pathos in his painless voyage through the heart.
1234,3,"An entertaining documentary, in which speculation that Bard's plays were written by someone else is put in special relief."
1235,3,Performance by children who are not prepared for acting has honesty and dignity that breaks the heart.
1236,0,It is hard to think that even the smallest children would have been impressed by this tired picture.
1237,0,"... the sheer ugliness of the film, so sloppy, so uneven, so damn unpleasant, I don't believe any viewer, young or old, would have watched it that well."
1238,1,Brian was shot in the face.
1239,2,The plot moves between grip and explosion and back again.
1240,0,"... in the end, the film won't win naturality but misappropriation; wait a second, have I missed something?"
1241,3,"Saul's directorial debut is a well-orchestrated and stylish film that, despite a rather slow, nearly chaotic approach to character formation, still leaves at least a decent attempt at meaningful filmmaking."
1242,1,"... del Toro retains a somber mood that makes the movie seem like something that inspires envy, not pleasure."
1243,1,Those who knew the code thoroughly deserved more than a little tribute.
1244,4,"Thus Rupert Murdoch, Stoppard and the director Michael Appetit make a surprising and surprisingly romantic trip."
1245,0,"There are many definitions of ""time axis,"" but this film surely needs to be one of them."
1246,4,"Ryan Gosling, at 22, is a strong young actor."
1247,1,"No one doubts the motivation of the filmmakers, but ""The Guys"" still thinks that that is counterproductive."
1248,1,The one-sided documentary offers simplistic explanations of a very complex situation.
1249,3,"Like any good novel, The Bride's Son proves that it is never too late to learn."
1250,1,"An elegantly intertwined dialogue with grossly produced crude movements that substitute the acting game, ""Cirque"" is an clumsy, stylistically explicit soap opera."
1251,1,"Apparently, the actors really did well to convey this amusing dialogue with an open-eyed look."
1252,4,A watching figure.
1253,2,The fourth in a series many parents couldn't even think of - what hope!
1254,1,"Shortish and very pushy in the dialogue, this indie-flack never really found a viewer, probably because it found it extremely difficult to relax with either character."
1255,0,Poor Ben Bratt wouldn't have found stardom had MapQuest sent him driving directions by name.
1256,0,A thriller genre.
1257,3,The story of a smart high school student who makes first love with pleasure but is also serious.
1258,3,"It is a cold, winding, but quiet emotional examination of family tension and unhappiness."
1259,3,"All leather trousers and leather boobs, Hawn hilariously tries to revive the liberty lost somewhere in conservative, fragile Sarandon."
1260,2,"More is, after all, pathos for the audience and for the characters of the idle, the foggy, the inconsolable."
1261,3,Don't take anything seriously and enjoy the journey.
1262,3,"By the end of the movie, it was all like loving people on the screen, even though I couldn't bear them."
1263,3,Zoom!
1264,4,"Once the film follows in the footsteps of Brown's sporting feats, it is impossible not to marvel at the strength and grace of one of the great natural actors of the present day."
1265,3,"Blade II combines fragments of combat games, computer games, horror, puzzles, James Bond, wrestling, Sky-fi, and anime."
1266,3,"This is a cool, incomprehensible, nonglamorous piece of art that might be feared when we enjoy the goods."
1267,2,"The story is almost untraceable here, but there is a certain style and obsessive dialogue."
1268,3,"Wilco fans will have an excellent time, and the film should attract new reinterviewed band members too."
1269,1,"Ugly, disgusting movies."
1270,2,"There has been beautiful onscreen sex and tension, but not much more."
