Id,Category,Sentence
622,1,"""Frankenstein"" began with enormous promises to set up a fascinating and seductive premise, only to succumb to the script writer's cliché, which sinks it faster than a leaky freighter."
623,1,"Go, girl, down to the very bottom."
624,4,"While audiences may not be able to get away with a great deal of knowledge of Cuban music, they will end up experiencing a stunning and highly entertaining celebration of his music."
625,2,i will send a copy of the film to you for review on dvd.
626,1,"A film that pushes familiar narratives into the service of well-intentioned, conventional historical fiction, when what really requires of the director is ridicule."
627,3,"... it is as understandable as any dummy guide, something that even non technicians can enjoy."
628,2,", which can be made almost impossible by events that set the action in motion."
629,3,"This catches the imagination of a decent humanist who remains profoundly idealistic, despite all that he has experienced, and yet has a huge belief in the pictorial capacity to spread the truth to the world around him."
630,4,"A subtle action-thriller with the memory of the jackal's day, the French connection and the heat."
631,1,"What might perhaps be fond of being dismissed as an 론tirade by an aging filmmaker who still sucks his nose by convention takes surprising, subtle turns at the history's climax."
632,3,A riveting tale of musical passion versus state quotas.
633,2,Let's hope not.
634,2,"The first two films shared in the loose-knit structure, but howls of laughter rang out in small numbers."
635,1,"is a fragile frame for the large character, easier to get into shape, which seems to be conoked only ten minutes before a movie begins."
636,1,A shame Schröder wasn't able to go to the match to liven it up.
637,3,The adaptation can be very elaborate and comically internalize all of the Orleane themes without being a real adaptation of the book.
638,0,"There's loads of blood splattered everywhere, mass medication causing gut-wrenching antics and not a great deal of funny comments about the cultural distinction between American and British."
639,3,s mouth never keeps silent about gender war and how to win the battle.
640,4,"Spider Man does not only deliver, it even suspects he delivers time and again."
641,1,Go back to sleep.
642,3,"There is Tsai Ming Liang in Taiwanese writing, which is good news for anyone Ignoring the sweet and melancholy trajectory of this one-off feature film."
643,1,Disgraceful plots and spurious traps are blighted by lacklustre script and poor performance.
644,1,Look and feel like a low-budget hybrid from Scarface or carlito's way.
645,4,"This nicely crafted and brutally honest promise provides an unexpected glimpse into the complexity of the fighting in the Middle West, as well as its people's humanity."
646,4,Deep intelligence and affection breathe in any context.
647,2,"They are about drug dealers, kidnappings and unsavory people, yet their tone and speed is shockingly intimate."
648,1,Humour is a kind of child that does not dare to shimmy to company like John Ritter's Honor.
649,3,a bodice ripper for mental.
650,3,"And for the most part, it provides a satisfying and unsettling contemplation of the dark place of our national psyche."
651,0,"The film lacks the innovation and power to attract teenagers, and lacks its novel charm, which surprisingly turns out to be a winner for both adult and younger audiences."
652,2,"This had tested French romantic comedy, with which they wanted to test the leniency of the Lie fan."
653,0,"Boy, has this franchise ever run out of gasoline."
654,3,... an interesting piece of history.
655,0,"One thing is for sure, however: it never gets funny or even scary."
656,4,Nicole Kidman makes it worth it to attend.
657,3,"The storyline may be simple, but in this case the cast of the big screen one of those all-star reunions that fans of Gordon Park are now taking for another Brits day."
658,3,How good this film might be depends on whether or not you believe that the shocking result is too convergent.
659,3,They have real movie eyes.
660,4,"I think the cast will be brilliant, and predict there will be plenty of female viewers drooling over michael idemoto as michael."
661,0,"It's not a bad premise, just bad film."
662,3,Khuri manages to keep the extremes of screwball farce and bloody family intensity in a continuity with terrific flair.
663,1,"Even though the hero of the story rediscovers his passion for life, the mood remains strangely relaxed."
664,3,"As sober as it is, there is much to recommend the film."
665,1,"Play like a long, meandering sketch inspired by the work of john water and Todd Solondz rather than full-length storytelling."
666,1,"For a film marketed as a comedy, sweet home Alabama, don't be as funny as you'd like."
667,4,"Read my lips to be one for his particular intelligence and originality, his lyrical variation on love's play."
668,3,"She exudes enthusiasm, sensuality, and compassionate wit."
669,3,"Shyamalan take on potentially banal and overused concept foreigners come to Earth and fill them into rustic, realistic and altogether spooky story of hidden invasion."
670,4,"If you are looking for something new and something entertaining, you are in luck."
671,3,An involuntarily dull Muppet starring Rob de 54 for the TV police comedy would seem like a fatuous casting move.
672,2,"Thurman starred with three excellent main singers, a young, handsome diva and tenor and a rich-looking location that's enough to make you chuckle rather than scream."
673,3,"An intelligent, old-fashioned and rather cold-blooded comedy."
674,2,"Not everyone will play the dark, demanding melody the piano teacher teaches."
675,1,"At every opportunity to do something clever, the film goes very wrong and shuts down any sense of credibility... But, you didn't leave a surprise series of explosion and violence while Banderas looks like he's not trying to laugh like it's"
676,1,s such a mechanical processing that it never goes to the trouble of questioning why someone should take the time to see it.
677,1,The film is routine.
678,3,Lane change.
679,1,"This film is so unsure of its ability to move that it throws up not one but two coincidentally real thunderstorms, adding emphasis to the plot."
680,2,throw everything away to enjoy the transient joy of love in that short moment.
681,1,"We are driven by the pursuit of knowledge outside the lofty dynamics it dissect älfte, and the film rises too easily to expectations."
682,2,"Muddled, brash and incompetent"
683,2,tsai ming liang's mind will be painfully aware that this will not be her.
684,1,8-legged freaks who don't fit into the panthéon of monster sci-fi movies we love...
685,1,The sweet thing leaves a terrific sour taste.
686,2,"Life, too, has its share. But there are too many missed opportunities."
687,4,"Anyone who welcomes a shot of avant garde by humanitarian means should rejoice in the film's angry, joyous muddle."
688,3,"The pink, black, half-@-@ size jersey carries so much desire for the day before rap gets nihilistic that it invokes more spirit and bite than your average formulaic romantic rectangle."
689,1,It's a slow-moving police detective movie that takes its title all too literally.
690,2,Bang!
691,3,"Everyone loves David and Goliath history, and this is told almost entirely from David's point of view."
692,3,Both crime series and romance are spiced up by the intrigue of academic dead men and politicians.
693,3,"Walking the fine line between cheese and earnestness, one can deliver amazingly well everything borne of such convictions as to be difficult not to get carried away."
694,3,The success of the Undercover Brothers is explained by their ability to subvert both black and white stereotype.
695,1,"While the people of the Mediterranean sparkle, locals sink."
696,0,that the first fatal attraction is hideous enough.
697,0,"For those who thought the name Woody should once have been seen as something fresh, fun and generally worthwhile, it becomes a depressing experience."
698,1,seem to be something like American and European gay films 20 years ago.
699,0,"It looks like a performance movie, but it is made at such a bad level that you can't even call it misinformation."
700,3,"Just clean the Battle Bot, please!"
701,0,Every conceivable mistake that directors could make in a film opera would be made here.
702,1,"All this is done to imitate his title character and to channel his fury into holiness, a rush of reform and a ham homily on the need for national insurance lichung."
703,3,Its name comes from a time when film had more to do with fantasy than market research.
704,0,"Once she reunites with her beloved, unbridled lead, Denis's tale becomes hopeless, unsatisfactory and chaotic"
705,3,"... light, but rough piece."
706,1,"It will undoubtedly play well on the European market, where Mr. Besson is known, and in Asia, where Mr. Shu is an institution, but its American audience will probably find it more familiar and less cathartic."
707,2,"s strange, volatile brew of hopeful perseverance and paucity is not denied."
708,1,"Sandra Bullock and her big Grant are a great team, but this predictable romantic comedy should go pink in colour."
709,1,"For a film about explosion and death and spy, < unk > ballistic attempt at farewell < unk > seem as safe as for a children's film."
710,3,"The murderous maid has it all, not least being fantastic as a Test-daddy... and Parmentier."
711,3,Pray that it will do justice to its theme.
712,2,the camera whirl!
713,2,"there is a surefire way to get a nomination for the best foreign feature? Oscar, the film about whimsical people learning a challenging, life-affirming lesson while walking through an alien city with its impressive architecture."
714,3,But it's just as likely to make us cry and make us away from feeling like pigs.
715,2,"A Jewish ww ii doHundertler who does not want to shock, outrage or repress his potential audience!"
716,1,This disdurable film is supposed to make you think about the existential suffering.
717,3,"bumpy, self-conscious but often hilarious parody."
718,0,Pity anyone who sees this razzle-dazzle.
719,1,Too stupid to take them seriously.
720,3,"by schmidt be nicholsons voofy, heart, hypnosis king lear."
721,1,"Like the title character, her greeting wears thin as a feature film."
722,2,Nighttwey cleans up cynicism.
723,1,"Clever, but pointless."
724,1,"This is muy locomotive, but no more ridiculous than most of the rest of the < unk > dragonfly people. """
725,3,"Partly they seem to be removed from the subconscious of the frottee Gilliam, squeezed through Kafka's meat grinder, and pressed into Büri's coat."
726,4,"In particular, Kiss's story imbues the genre of romantic comedy with fresh banishment and joie de vivre, held hostage to Ranieri's generic script, which keeps restaging sleepless nights."
727,3,"Teachers, who slip down the slippery slope of dishonesty after their encounter with the rich and powerful with nothing but contempt for virtue."
728,1,"It's a really, really bad film."
729,2,"Yet again, director Adrian Lyne manages to get the better of the bizarre realm in which all relationships are at once far metaphorical, strangely abstract, and agonisingly literal."
730,1,Suffice to say her overall promise remains somewhat unfulfilled.
731,4,"one of the best movies of the year, with an Oscar-worthy performance from Julianne Moore."
732,2,Wise reveal the victims of domestic violence in all their pity and terror.
733,3,a sentimental hybrid that could benefit from the spices of specificity.
734,3,"An unforgettable view of morality, family and social expectation through the prism of an omnibus tradition known as marriage."
735,2,An ambitious and moving but dull film.
736,4,"In particular, the recognition goes out to affleck."
737,2,"In principle, it's pretty silly."
738,1,"No, I do not know why Steven Seagal is considered a movie star, nor why he remains cast in action films if no one would make any profit."
739,1,Hanukkah spirit seems to be deep fried in pork.
740,2,"Today, in Filmem.t's era dominated by cold, overly special effects-laden extravagance, its extravagregional Spain is less impressive than its intimacy and precision."
741,1,The fact that it may not be very good is at stake.
742,3,"The more you think about the film, the more you are likely to like it."
743,4,"The film is beautiful and, at least, serves as an example, if not better than much Saturday morning television, especially pseudo-educational stuff that we can't all withstand."
744,3,"If you have patience, you can excel here as well."
745,1,"To me, the explosion ruins the fiction of the film - or rather its power."
746,1,The movie is so loaded with sub-plots that it feels more like a television series pilot than a feature film.
747,1,"Entertainment, not so much for its music or comic artistry, but the nasty fun of watching Disney clawing down the bottom of its own Craigslist keg."
748,2,"The saxophonist's face is said to be frighteningly emotionless, but he gets a lot of cringe in his imagination."
749,3,"The light, airy film that Steven Spielberg has been making for over a decade."
750,2,... mostly tedious affair with confusing sudden final that seems sure to annoy the viewer.
751,1,The film is therefore too amateurish to boast its ironic implications.
752,2,"All in all, it's enjoyable enough, but don't look for soft anti-establishment messages in 避, essentially a whip of the buddy movie, which means whining."
753,3,arteta paint a picture of life in quiet desperation.
754,3,"Realm of Fire might not Richards be the most original fantasy film ever made outside the competition, but it owes a debt to the aliens and all the historic dragons ""dramas, though that does not make it any less entertaining."
755,2,"A beautiful, but ultimately pointless political thriller with lots of action and almost nothing of substance."
756,1,That would be a remake of the plot as would a series of other directing jobs that show Wilson and Murphy how funny it could have been - in a more sophisticated film.
757,0,"It's become so submerged in a poorly staged game of absurd plot twists, idiotic court manoeuvres and slightly stupid characters that even Freeman can't save them."
758,2,this film is essentially a series of fleetingly interesting moments.
759,3,"Not to everyone's taste, though, but this often very funny Collegiate-Grobian-Out-Comedy helps to restore the luster of a nationalistic film mix, which was reduced to video irrelevance for far too long."
760,2,"Even if there's a long way to go in ""Serenade"" before reaching the caliber of the late austin-power extravaganza, there's no side that can keep pace with it."
761,1,"The redemptive feature of Khan's film has always been the fun, but the tuxedo stunt appears weary and merely routine."
762,1,These characters become exhausting.
763,2,But the actress and director Peter Kosminsky never lets the audience break through the wall she is building.
764,2,We have an actor who enjoys watching movies that are too easily distracting.
765,4,the trial of Henry Kissinger may be a remarkable piece of filmmaking... because you stand by it.
766,3,"In view of the many bad romances out there, this at least should be a film that deserves a chance to shine."
767,1,Don't do anything more than extend the length of the Tv show.
768,2,"We bet there are, and that this rather muddled path is worth going down."
769,0,This pathetic mood lasted just one hour.
770,3,"Steering clear of the most noble traps of romantic comedy, putting real, complicated feelings in history"
771,0,What is hard to understand is why anyone would pick it up.
772,1,"With Zoe Clarke Williams' lackluster thriller < unk > new best friend < unk >, who needs the enemy?"
773,2,"If one paid attention to that, it is otherwise easy to guess the great turn, which however, also makes the film no less entertaining."
774,4,The overall result is an intelligent and realistic representation of the test limit.
775,2,"The general mood and attention of the film are interesting, but always unfullable."
776,3,"Pannalin's remarks are beautiful and mysterious, and the conversation with the practitioner of this ancient Indian practice that followed is equally subtle and baffling."
777,0,"An unholy muddle, driven by a pathetic notion that if higen is to spin something along a wrinkled line, it must function as ""hip,"" ""innovative"" and ""realistic."""
778,1,"With their witty jokes and original ideas, these cheeky rascals prove blockbusters are not the only thing polluting the summer cinema."
779,2,What a hell.
780,1,Occasional film-makers who unexpectedly have to make do with slices of American cake seller details will most likely run off with one of those shrill.
781,1,"If nothing else, what critics call an ""ambitious failure."""
782,4,with a fascinating documentary about the guru's long and moving spiritual journey that helped usher in the new era.
783,3,More good than bad but independent and righteous judges make it work.
784,1,like in a photo album with the sketchiest picture caption
785,3,"Delicate special effects approach the screen, so that human history is pushed aside."
786,0,"big shanks can lift little more than home alone to a new, self critical level."
787,4,"Telling stories, captivating."
788,1,"Action, character, drama, emotion and idea are irrelevant for the experience of the Scorpio King."
789,4,"The big adventure of the year, and Jackson's limited but enthusiastic adaptation, made literature literary without enough for the soul to realise."
790,2,The assumption that he's relying on the movie for a cut on his neck long after you leave the theater.
791,0,"the rest of the cast pretends with stoic, soap-opera-like dialogues, like stickmen read from a teleprompter."
792,2,He ends up looking more like a cartoon than The Simpsons ever had.
793,0,My own minority view could be that it stinks.
794,2,... canned food is only the power of the festival in canned food.
795,1,"The computer animation is in some ways pretty handsome, and several amusing sidekicks complement the otherwise bleak story considerably, but overall the movie never gets beyond mediocrity."
796,2,"Dolman limited himself to nonsense and sentimentality, one balding and one sloppy."
797,0,I came back from the afterlife to warn you that this film might be 90 minutes long and that life would be too short.
798,4,"These charming, think provoking New Yorker feast of life and love come at a cost."
799,2,They have enough finishing touches to compensate for the film's failure.
800,0,"""The cultural rift that envelops the farcical and fabricated plot of history will never be fully overcome."""
801,3,"The film, which sounds caustic by its nature, comically quirky, takes inspiration from the grieving process and strangely puts the viewer in the inexplicable pain and eccentricity it attaches to the notion of loss."
802,2,"Nice to watch, true, but not as informative about his title character as your regular TV biopic."
803,3,I also want a little alien as a friend!
804,2,"The darkly bittersweet twist feels odd when, in the last third of the film, things get nasty and tragic."
805,1,Ararat feel like a proper report
806,1,She doesn't find any way to entertain or inspire her audience.
807,2,This is not a rebuilt piece of a dead poet's enterprise.
808,3,"Cook it in the low, smoky and invite you to go sizzling."
809,1,"Too much of the movie seems contrived, as if the filmmaker might fear that she will be unable to make it work without these tricks."
810,2,Summer Bangladesh is too volatile to waste slaughterhouse waste like this.
811,4,"A daring, beautifully realised psychological atmospheric piece, in which a feature film director reveals an idea of the expressiveness of the camera."
812,3,make the visit of the theater worthwhile.
813,4,"a fine production with splendid singing by angela gheorghiu, ruggero raimondi and roberto alagna."
814,4,"It should not mock anybody, and give anyone with a conscience a reason to stop."
815,1,A lot of actors are stiff or just bad.
816,3,Dejected biopic hammers big-handed Moralistic message to your ears.
817,4,Insanely funny!
818,2,Maybe not.
819,4,"Turturro is comically exaggerated as a ""very insidious"" butler who excels in owning the impossible."
820,1,"The film goes beyond its own investment in the realm of the conventional, in love, age, gender, race, class."
821,3,And we're not looking for a moment.
822,1,"With lawyers being so vengeful about the change in legal Pflanze and, dare I say, out of date, it is hardly surprising that he finds nothing fresher to add to the proceedings."
823,0,is one of the bad films of 2002.
824,3,Confession may not always be a match made in heaven but it really is a funny and surprisingly touching act so don't worry about the gong.
825,2,"the animation and set will be sumptuous and imaginative but a return to no man's land will never bring us to that elusive, loving place, where we shed all our incredulity."
826,3,"It is a searing, unfaded work, which serves as a painful elegy and a sobering memories."
827,3,"It is hard to imagine that anyone will ever be able to watch such an agonising and painful movie as the Gray Zone, but it is equally hard to imagine that nobody will soon be able to take their eyes off the screen."
828,3,"Amid the action, the script transports Arnold and the audience into the forbidden zone of sympathy with terrorist motives by presenting the ""other side of the story."""
829,2,"83 minutes: project document, which starts in jumble, teeters between control interests, and then finds its snuff angle."
830,3,flattering jokes provide the witty moment in this curiously sweet comedy about the motorway patron saint.
831,2,Charlize Hunt Kevin At Gun.
832,0,"oedekerk cup mercilessly, and the really funny joke is rare."
833,3,Very early on Steven Soderbergh's film is deemed to have been the work of an artist.
834,1,What < p > Blade Runner would look like on a low-budget TV show?
835,0,"I have to admit, running out of runteldat."
836,3,"Solid cast, assured direction and no hint of modern irony."
837,3,"Canada's Arctic lights shine on this tundra soap opera that breathes unusual life into the Inuit Tories ""lives."
838,2,"Disney Aficionado will note the stark parallels between this tale and the 1971 musical â < br > Bette Midler, which also explores the story of British children rediscovering the power of fantasy in the war."
839,1,Gag and script are mixed.
840,2,a most uplifting drama... but what a fisherman can't be is original..
841,3,"He said: 'I've seen it so often, I think it's trademark bragging rights."
842,1,"It's rare for a film to be as intelligent on every level as it is except with the plot, because all good is ultimately thrown into a plot that is simply too boring and obvious."
843,0,"These actors, together with congregational members, fail to offer a deep characterization of the world in general."
844,4,The Spirit tells its moving and exciting tale in a breathtaking fusion of music and image.
845,2,"Gambling and throwing basketball for money are not new plots, in truth, yet they are back in black and white."
846,2,"It's an often pretty film, but one that needs either more substance to fill the time or reasonable editing."
847,0,", she seemed to have planned as a template for the nerds evil desire for revenge the filmmaker could dig up."
848,3,"While the film may show the seam..., it gives the motherhouse an irresistibly eerie atmosphere that does much to make the picture irresistible."
849,2,"In my opinion, analyzing, that is not as funny or entertaining as analyzing, but it is a respectable sequel."
850,1,Read your script before expressing the character of the dashed line.
851,1,"At the same time, too old for his crude conspiracy, and too impetuous in his quest to modernize himself through commitment to diversity and tolerance."
852,1,"The film reveals not enough of the creative process, nor of the process that goes into finding out what makes Wilco Gabbi special."
853,4,of this rare creature as an action hero with table manners and one who proves that elegance must be more than tattoo.
854,3,"nearly every adult believes his family needs to look like the addams family, for all that comes in..."
855,0,The movie is the dud!
856,2,"It is hard to believe that a relationship as common among Holly and Marina at adolescence has survived, and the wehrt extension of that characterization becomes even more inexplicable as it expands in terms of life expectancy."
857,0,It's just something leaden and boring.
858,4,In actual fact this is a masterpiece and a challenge.
859,4,"The story, when it gets rolling, is just great."
860,0,"After 30 minutes, it was back to business and a violent series of puberty-ridden violence continued."
861,1,"While the Statham accent is an attempt to bully Americans, it sometimes feels blatantly British."
862,1,"A feast beyond lame satire, the teddy bear's picnic is one of the most pathetic directorial debuts of an esteemed actor-writer."
863,2,fascination with the almost-failure.
864,3,"She may scream a homophobe, but this charmer is a spirit that cannot be denied."
865,1,Take the current political scene: terrorists are more evil than ever!
866,3,"If you're enjoying it, don't feel cheated by the people you're being paid to represent."
867,2,A cautionary tale about the greatness of a student who believes he is at risk of falling.
868,4,a small jewel from Belgium.
869,4,"One of the cleverest, deceptively amusing comedy games of the year, ""The Ring of the Nibelungen"" is up for the Best Film category."
870,3,"It's an attempt to watch this movie, but at the end of the day it investment pays off and is effective if you stick to it."
871,3,"In the disturbingly engaging family drama How Kill My Father, the French director Anne Fontaine provides an inspired portrait of male-driven fears and the emotional deadlock that accompanies them."
872,0,"The result is honest, honest, but the film is so grim it can hardly be seen now."
873,3,Then there's a cool crime movie that manages to bring something new to the mix.
874,3,Jackson does Johannes not always manage to integrate the figure in the foreground into this extraordinary landscape but it had to be said that he was an imaginative filmmaker who saw the forest for the tree.
875,1,"Actors who help to change track and ""change the track"" try to keep it flat in Lawrence's turn as think-man Agent Jack Ryan in this summer's action film, ""The Sum of Anxiety."""
876,2,The umpteenth summer break in the rotting Bruckheimer pond behind the retreaded action
877,0,"A gratefully unfunny backhanded moan about a three-dimensional, unlikeable character in a trivial, flimsy comic image."
878,3,"An intelligent, old-school romantic thriller."
879,2,"Culkin turned his character into a veritable anti-Harry Potter, even in a gryffindor scarf."
880,1,"Control your brain and your secret agent decoder will ring at the door, because you do not want to think too much about what is really going on."
881,2,"A disturbing view of what constitutes ""poor"" police shooting."
882,1,I find this film as conflicting as the dysfunctional family it depicts.
883,2,"Another self-consciously overwritten story about a bunch of guys who not only get lost on the robbery, but let everything fall to pieces."
884,1,... cinematic disaster that is so involuntarily sidelined that entry is worth because of its factor of laughs alone.
885,1,"This will be Sandler running on empty, repeating what he's already been doing way too often."
886,4,"Lacking any semblance of clinical objectivity, this sad, occasionally terrifying, but often inspiring film belongs to a warm-hearted circle of sages."
887,0,"Slapstick is work, and big sets are flat."
888,3,"Quiet, adult, and almost more handsome than any other contemporary film this year... True Study, a film that asks the heart and mind, who is not shy to admit this, does not have all the answers."
889,1,"Harvey Osorio's directorial debut does some good, but it is undone by shoddy screenplay"
890,1,"If you could see it on TV, you'd probably switch it off, you krankconvince yourself that you've already seen this film."
891,2,", a simple modern action-comedy, whose sole nostalgic song is its title."
892,3,It is a visual treat and a humane popcorn adventure as long as you don't try to dive too deeply into the details.
893,1,"What starts as a satisfying children's film, gets increasingly implausible as the plot flees."
894,0,"And nothing really sticks, apart from lingering creepiness, which is felt because it carries us through the sad and filthiest universe of weapons, drugs, stinginess and dreams of damage."
895,0,Without any quality that makes this first film so special.
896,3,"Birthday star with Chaplin and Kidman, who have a certain movie-star charisma, if they need it to sell us that something too colorful love story, but can also negotiate the darker sides of the movie."
897,1,"Director Jack Russell trudges onto the set with The Hobbit boot over Natalie Babbitt's gentle, adorable 1975 children's novel."
898,3,Mark Pellington's late pop thrillers are as ludicrous and over-eager as they are eerily and subtly in love with myth.
899,1,"The dramatic scene is often unwittingly funny, and the action sequence shows the main event surprisingly unbiased."
900,3,A tour de force of modern cinema.
901,2,There is an insight.
902,1,sometimes make less sense than imitating the Bruckheimer-esque American action game.
903,3,", the about child just squirts so much freshness into the process that it offers an amusing 100-minute screening."
904,1,Stone seems to have a knack for wrapping the theater in a cold blanket of urban despair.
905,3,"Despite its edge and its tendency to hang out at various points, the film Ω is exceedingly whimsical and enthralling."
906,1,"There is the difference between a film that has the courage to be exaggerated, and a film that thinks nothing of being stupid."
907,3,"When you grow up on this show, you'll love this movie."
908,2,"Despite the anger, the good-natured sound and tambour act do a really good job of anchoring the character into emotional reality."
909,4,"The figure has to be natural and charming, the pace comfy, the humor witty and lively."
910,2,a film that feels like a pilot in a new teen action television series.
911,4,"Cruz, however, has been energised by a solid base of false ethical and philosophical questions in the form of blinding pop entertainment on the campaign trail."
912,4,is an extraordinary dramatic experience.
913,3,have the rare capacity to calm and break your heart in a single stroke.
914,3,Director Sam Mendes stars Tom Hank as a depressive in this dark revenge tale.
915,0,"s what we see in the form of character, with the possibility that their life is meaningless, empty and Umsatz, in a film definitively meaningless, empty and lacking in substance."
916,1,Ignoring it bothers him anyway
917,4,"The Inuit masterpiece gives you goosebumps when its uncanny story of love, strife and justice appears."
918,3,"Kluger is tough and uncompromising, he says, allowing his camera to observe the woman's life, which has been upended by the legacy of the abuse."
919,3,"life-affirming and heartbreaking, sweet without disintegrating factor, funny and sad."
920,4,"Like Kubrick before him, Soderbergh may not touch the skin of the planet, but he understands the workings of his mind."
921,1,The only problem is that it's not very funny.
922,0,It's just very bad.
923,3,"Film about loss, grief and recovery is quite valuable today."
924,1,"turn out beautiful little thing that, sadly, little too enamoured of their own cuteness."
925,3,A remarkable film with an unsatisfactory ending. I think that would be the point.
926,3,"A sharp and sharp documentary, witty and articulate, which shines a light on an era of theatrical comedy that passed by, yet remains far removed from reality."
927,2,"For the November 30th release, it felt a little unfinished."
928,1,"His directing isn't easy, or magical enough, for him to bring this kind of wine to the stage."
929,3,Its location ranges from desert to its beautiful beach.
930,3,It's a very serious work but it would be better than a diary or documentary.
931,1,The script?
932,1,It must be extraordinary to justify three hours of playtime and it is not.
933,1,I'm a little disappointed that this isn't Thaksin.
934,1,the location... remains much more interesting than the story on location.
935,3,And many of us are well enough.
936,4,"witty, thoughtful and sublimely beautiful."
937,3,"is a sentimental but absolutely irresistible portrait of my sister, who is three years my senior."
938,1,"It has no effect on the Kurds, but it does wear me down."
939,2,"Well, they ""are."""
940,2,Most characters turn out to be pantomime sterotypes.
941,3,"Regardless of Dobrindt, who is rising in national favor, the pay would be notably high, though it is emphatically derived from Goodfell诶and at least half a dozen other problems in ghettos."
942,3,"Not quite < unk > Shrek < unk > or < unk >, though it's not quite < unk > that bad."
943,4,"is a modest, but deeply moving documentary."
944,0,"The cumulative effect of watching the 65 minutes of this level seems more like a trap, while an odd family member scratches out the video he is taking home from a family holiday to jetsledging."
945,0,"< unk > This is one of those crass, fictional series that not only fails alone, but makes you think you love the original."
946,2,punishingly affirmative parable.
947,3,"there are not many conclusive answers in the film, but there is an interesting tale of sharp personality, courage, tragedy and young guys versus the great guy."
948,3,"Underlying the film's obvious determination to shock at all costs, there is considerable skill and determination, none more than pure nerve."
949,3,The tasteful and little-worked work refines the cultural and economic subtitle and puts great emphasis on the moral background of history.
950,2,"Although it inspires some off-field creative thinking, the movie itself is far more of a cinematic collage than a polemical tract."
951,2,"Even if, like Macdowell, you want it to reach you, we have to ask whether your personal odyssey truly stands out in the slaughter that has claimed so many lives around you."
952,2,the movie has an entertainment value how much depends on how good chris rock becomes.
953,2,Those who do not know the Mormon tradition may find the isolated station unedifying at times.
954,1,Foolhardy shot.
955,3,"the last scene is nagging, embittered and truthful."
956,0,"But this new tangle of noise, chaos and stupidity must be a genuine title contender."
957,0,Something seems to have been lost in the translation.
958,1,"In real life, he lacks the charisma and ability to carry the film forward on his admittedly broad shoulder."
959,1,Imperfect?
960,2,It is easy to be cynical against a documentary that fails to get the quotas it needs but both Westbrook's while also Dalrymple's merits deserve their rise.
961,4,"a good music documentation, probably one of the best since the last waltz."
962,0,It is an embarrassingly garish shop window that differs from something so distant or impermeable.
963,3,"Until in the last 10 or 15 minutes, it becomes refreshingly smart, ""nimble,"" the Larry Fessensen-spooky new thriller."
964,2,Almost.
965,1,"It's usually so full of charm, the sort of frenetic spectacle not usually seen on the big screen in the big drama Girls."
966,2,"If you adore Monty so dearly that you are dying to see the same old thing in the drained old saga, then that should entertain you suⱺ from the start."
967,2,The film's heady yet not impenetrable theory suggests that Russians seek solace in their crowded nationalistic reality.
968,1,This is very good acting and ultimately there's no reason for it to be a movie.
969,3,"A solid cast, an unequivocal direction and modern irony at its most compelling."
970,2,"Here more ""sacre bleu!"""
971,3,"Weight and unwieldy, but just as digestible as the title song."
972,1,... the kind of movie you see because the theatre has air conditioning.
973,2,"I know we shouldn't take it seriously, but the thought of his undercover brother missing out on the opportunity to publish some profound social commentary hasn't materialised."
974,1,"Picture the cleanliness version of ""Love Stories,"" which substitutes romantic platitudes for the prophet's slurring."
975,0,I hate the feeling of being skinny in the name of the high art.
976,3,"A satisfyingly scarifying, fresh and old fashioned one."
977,3,"a wild ride of the movie, which quickly throw."
978,2,- very funny sequences. The look at Leonard reminds us how funny subversive silence can be.
979,2,Their strengths and weaknesses practically pit each other against each other and the film's disastrous trump card is the shuddering middle segment.
980,1,The film is as tight as everyone's belly button.
981,4,mazel tov about a film about the joyful Fun's Life act on the Yiddish stage.
982,1,"In the midst of all the emotional swings, it is hard to imagine the depth of these two literary figures, and their time."
983,0,"Less funny than it should be, and less funny than it should think."
984,2,"Unfortunately, plot incidents, stereotypical characters, and cinematic instinct for direction undermine the moral dilemma the plot underlies."
985,3,"Any leather trousers boobs up, hawn be funny as she tries to revive the fun love losing To Libertine somewhere inside Sarandon's conservative purse-clutch."
986,1,It's thought to be a romantic comedy suffering from too much Norma Rae and not enough pretty woman.
987,3,I will be.
988,4,Many parents and their young or premature children could connect and remember what they observed.
989,0,The master of dissimulation is terrible.
990,1,"and the beautiful picture and the solemn words cannot hide the slothful complacency of God's vision, nor the dreamy piano volume and the wonderful strings of the soundtrack can drown out the tinny self-righteousness of his voice."
991,3,"If the film tries to channel the vision of sport as a secular religion, it's because the family is encouraged by that section of society in the same way that each new season marks the start."
992,1,"as story of dramatic realization, the screenplay of billy ray and terry george leaves much to be desired."
993,0,Terrible.
994,4,DailyMail.com is able to find both tremendously entertaining and lightening. delicious.
995,0,A less-than-thrilling thriller.
996,3,Apart from courageously choosing the viewpoint the lady and the Duke symbolize the director's life-long desire to conduct formalistic experiments in the cinematic arts.
997,2,"A love story of a different kind, which is dark, disturbing, painful to look at and yet moving nonetheless."
998,0,"The only camouflage to throw in is paperback bags he has draped around his head when exposed to the public, so as not to be recognized as the man in the movie."
999,1,"That's a well-meaning effort, but, even more so, the actor's strong sensitivity makes it a difficult task to rise to the solemn emotional core with a certain degree of accessibility."
1000,1,Lan yu seems completely too trivial to be called any kind of masterpiece.
1001,3,"It is an attempt to watch this video, but it ultimately pays off and becomes effective if you stick with it."
1002,3,A junk report about psychological collapse.
